ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
78;50;9;180;0;0.75;800;504;113;1;3;3;5;4;4;4;0;6.38;7.47;7.3;9.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.28;9.12;8.63;0;0;0;0;0.4;3.2;0.2;0;0;0;0;0;0.85;1.36;0.75;1.36;0;0;0;0;0;1;1;1;1;0;0;0;0
79;48;6;90;0;0.4;745;401;511;0;2;1;4;5;7;2;13.92;14.35;0;0;17.72;12.73;28.47;13.7;14.63;3.23;9.5;18.97;9.5;4.2;9.5;5.13;9.5;5.52;1.68;0;0;4.8;5.77;4.57;6.23;7.43;0;0;3.5;3.2;3.2;3.6;4;6.05;1.26;0;0;1.36;2.01;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
80;44;3;82;1;0.5;800;416;701;1;1;1;1;2;7;5;0;10.27;16.23;0;24.18;13.37;14.82;11.8;10.8;4.27;9.1;5.72;9.1;6.7;5.1;5.7;5.1;0;11.77;7.92;0;7.92;7.2;7.2;7.43;7.43;0.8;0;0.9;1.3;1.3;2.08;2;0;0.37;1.7;0;0.68;4.08;0.44;2.14;1.12;0;1;1;0;1;1;1;1;1
81;48;5;150;0;0.5;745;313;511;0;1;2;2;2;8;7;5.92;8.07;6.85;0;12.9;9.28;22.92;10.23;11.85;1.98;7.3;15.62;7.3;2.93;7.3;6.45;5.4;5.03;0;7.57;0;5.63;7.2;6;8.4;9.83;0.5;0;1.1;3.2;3.2;3.7;4.3;3.74;1.5;2.72;0;1.36;1.73;0.85;2.21;2.21;1;1;1;0;1;1;1;1;1
82;44;3;37;0;0;730;404;511;1;0;0;1;0;4;5;0;0;10.53;0;14.17;0;0;13.58;12.97;0;0;0;0;1.68;11.9;2.37;10.6;0;0;12.23;0;11.52;0;0;6;6;0.6;0;0.3;0;0;3.8;3.4;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
83;44;4;45;1;0.5;800;708;701;1;1;2;1;2;5;4;10.5;10.5;9.85;9.1;21.42;0;0;0;0;0;0;0;0;0;0;0;0;4.2;4.2;6.37;10.92;2.03;0;0;0;0;0.3;1.3;0.2;0;0;0;0;3.43;0.37;2.04;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
84;60;2;21;0;0;740;311;513;1;0;0;2;0;3;5;0;0;0;0;14.88;0;0;10.98;11.38;0;0;0;0;2.88;8.1;3.28;8.1;0;0;0;0;5.52;0;0;9.37;9.37;0;0;0.2;0;0;3.8;5.9;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
85;44;4;60;1;0.66;800;502;701;1;2;2;1;3;8;8;11.37;11.37;10.78;0;21.52;11.67;13.07;12.8;11.5;3.87;7.8;5.27;7.8;3.7;9.1;3.7;7.8;4.2;4.2;2.4;0;2.4;2.4;2.4;10.32;2.63;0.5;0;0.6;1.3;1.3;1.8;2.1;2.99;0.14;2.04;0;0.68;1.22;0.44;1.12;1.12;1;1;1;0;1;1;1;1;1
86;42;4;75;0;0;740;502;117;0;0;1;2;0;2;4;0;0;0;11.2;12.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.63;7.57;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
87;44;5;100;1;0.66;750;417;701;1;2;3;2;3;6;6;15.17;15.17;18.43;0;27.75;15.23;30.28;0;0;2.33;12.9;17.38;12.9;0;0;0;0;3.37;3.37;4.5;0;4.5;2.17;2.17;0;0;0.8;0;0.9;1.3;1.3;0;0;3.57;0.44;1.7;0;0.68;1.22;0.44;0;0;1;1;1;0;1;1;1;0;0
88;44;4;75;1;0.5;810;304;701;1;1;2;1;2;5;4;7.23;7.23;7.67;6.5;15.93;0;0;0;0;0;0;0;0;0;0;0;0;6.97;6.97;2.63;0.97;2.63;0;0;0;0;0.3;1.3;0.2;0;0;0;0;3.09;0.17;1.7;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
89;44;3;60;1;0.5;755;406;701;1;1;1;1;2;5;5;8.87;8.87;13.73;9.1;21.02;0;0;0;0;0;0;0;0;0;0;0;0;6.97;6.97;3.6;11.4;3.6;0;0;0;0;0.8;1.3;0.9;0;0;0;0;3.33;0.31;2.04;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
90;48;6;78;1;0.33;740;414;512;0;1;3;2;3;5;5;0;17.33;17.28;0;22.1;0;43.23;0;21.2;0;0;30.53;12.7;0;0;8.5;12.7;0;0.48;4.8;0;12.6;0;8.17;0;11.77;1;0;0.9;0;3.2;0;3.5;0;2.07;2.72;0;1.7;0;0.88;0;2.21;0;1;1;0;1;0;1;0;1
91;60;5;105;1;0.66;755;324;701;1;2;3;1;3;8;6;21.33;21.33;19.85;0;36.38;22.25;37;19.98;23.28;8.25;14;23;14;5.98;14;9.28;14;6.97;6.97;7.92;0;13.32;2.17;2.17;7.92;7.92;1;0;1.3;1.3;1.3;2.3;2.1;4.18;0.71;2.04;0;0.68;1.67;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
92;44;4;120;1;0.5;750;315;701;1;1;1;2;2;8;4;17.53;17.53;0;14;33.63;17.25;29.57;16;18.9;3.25;14;15.57;14;2;14;4.9;14;6.97;6.97;0;30.97;10.8;2.17;2.17;10.8;10.8;0;1.3;0.7;1.3;1.3;2.3;1.5;4.83;1.05;0;0.44;0.68;2.55;0.44;1.46;1.12;1;1;0;1;1;1;1;1;1
93;45;6;150;1;0.5;800;418;512;1;1;2;3;2;8;8;16.65;16.65;17.97;0;25.13;14.92;31.03;15.57;16.07;3.52;11.4;19.63;11.4;4.17;11.4;4.67;11.4;5.4;0;9.12;0;9.12;4.57;3.37;5.77;5.77;2.3;0;0.2;3.2;3.2;5.5;4.1;3.5;1.26;2.72;0;1.36;1.97;0.88;2.04;2.21;1;1;1;0;1;1;1;1;1
94;48;5;70;1;1;730;409;701;1;1;3;1;1;7;7;16.35;16.35;0;0;25.77;16.83;25.37;15.83;17.62;11.73;5.1;20.27;5.1;1.83;14;3.62;14;6.97;6.97;0;0;8.28;2.17;2.17;4.2;4.2;0;0;0.9;1.3;1.3;2.3;1.7;3.67;0.48;0;0;0.68;1.05;0.48;1.12;1.12;1;1;0;0;1;1;1;1;1
95;44;4;30;0;1;745;503;701;1;1;2;2;1;8;7;15.53;15.53;12.3;0;24.72;14.9;18.43;12.8;17.8;7.1;7.8;10.63;7.8;3.7;9.1;8.7;9.1;6.97;6.97;4.2;0;4.2;2.17;2.17;9;9;0.5;0;0.6;1.3;1.3;1.8;1.8;3.3;0.27;2.04;0;0.68;1.43;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
96;40;3;32;0;0;735;418;512;1;0;0;1;0;4;5;0;0;19.42;0;27.17;0;0;16.07;15.48;0;0;0;0;3.37;12.7;4.08;11.4;0;0;10.2;0;10.2;0;0;13.92;13.92;2.3;0;0.2;0;0;5.5;4.1;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
97;40;2;10;0;0;820;707;701;1;0;1;1;0;4;4;0;9.12;8.13;7.8;17.87;0;0;0;0;0;0;0;0;0;0;0;0;0;6.97;4.92;4.68;4.92;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0.24;2.04;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
98;48;5;80;0;0.5;750;119;701;0;1;2;2;2;6;8;0;13.58;18.15;0;32.33;0;22.07;18.5;20.9;0;0;8.07;14;4.5;14;11.8;9.1;0;6.97;4.2;0;4.2;0;2.17;4.2;4.2;0.6;0;1.6;0;1.3;1.9;2;0;0.54;2.04;0;0.68;0;0.44;1.8;1.12;0;1;1;0;1;0;1;1;1
99;48;5;80;0;0.5;750;119;701;0;1;2;2;2;6;8;0;13.58;18.15;0;32.33;0;22.07;18.5;20.9;0;0;8.07;14;4.5;14;11.8;9.1;0;6.97;4.2;0;4.2;0;2.17;4.2;4.2;0.6;0;1.6;0;1.3;1.9;2;0;0.54;2.04;0;0.68;0;0.44;1.8;1.12;0;1;1;0;1;0;1;1;1
100;40;3;50;0;0;750;502;113;0;0;0;1;0;2;5;0;0;0;10.3;13.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.43;6.48;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
101;40;3;50;0;0;750;502;113;0;0;0;1;0;2;5;0;0;0;10.3;13.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.43;6.48;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
102;44;3;125;0;0;800;500;113;0;0;0;2;1;2;4;0;0;0;12.7;16.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.23;3.72;0;0;0;0;0;3.2;0.5;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
103;40;2;25;0;0;750;502;113;1;0;0;1;0;2;4;0;0;0;11.4;13.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.8;10.08;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
104;45;5;100;0;0;700;414;512;0;0;1;2;1;4;5;0;0;14.78;0;18.38;0;0;16;17.5;0;0;0;0;3.3;12.7;4.8;12.7;0;0;6.6;0;4.92;0;0;8.28;8.28;1.3;0;0.7;0;0;4.5;3.5;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
105;44;4;68;1;0.5;740;319;701;1;1;2;1;2;8;9;17.28;17.28;17.58;0;36.67;20.38;23.75;19;21.6;6.38;14;9.75;14;5;14;7.6;14;4.32;4.32;3.83;0;3.83;2.17;2.17;3.83;3.83;0.6;0;0.7;1.3;1.3;1.9;1.9;3.4;0.85;2.04;0;0.68;2.79;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
106;44;4;57;1;0.5;745;410;701;1;1;2;1;2;7;5;0;18.63;21.48;0;31.7;18.52;30.35;17.92;19.97;5.62;12.9;17.45;12.9;3.92;14;5.97;14;0;4.32;3.83;0;3.83;2.17;2.17;3.83;3.83;0.8;0;0.9;1.3;1.3;2.08;4.3;0;0.54;2.04;0;0.68;2.48;0.44;1.46;1.12;0;1;1;0;1;1;1;1;1
107;45;7;103;1;1;800;500;105;1;2;3;1;2;4;1;17.03;17.03;0;13.6;24.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.77;1.08;0;0;0;0;0;3.2;3.5;0;0;0;0;2.92;1.46;0;0.85;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
108;44;6;70;0;0.5;750;506;701;0;1;3;2;2;6;5;0;15.4;13.12;0;26.37;0;16.45;13.9;15.7;0;0;6.05;10.4;3.5;10.4;5.3;10.4;0;4.32;1.8;0;1.8;0;2.17;8.4;8.4;0.5;0;0.6;0;1.3;1.8;2;0;0.34;2.04;0;0.68;0;0.48;1.46;1.12;0;1;1;0;1;0;1;1;1
109;44;6;80;0;1;800;306;513;0;1;3;2;1;2;5;0;0;0;0;12.98;0;0;0;12.28;0;0;0;0;0;0;5.18;7.1;0;0;0;0;9.97;0;0;0;12.37;0;0;0.7;0;0;0;3.5;0;0;0;0;1.36;0;0;0;2.21;0;0;0;0;1;0;0;0;1
110;44;6;70;0;0.5;750;506;701;0;1;3;2;2;6;5;0;15.4;13.12;0;26.37;0;16.45;13.9;15.7;0;0;6.05;10.4;3.5;10.4;5.3;10.4;0;4.32;1.8;0;1.8;0;2.17;8.4;8.4;0.5;0;0.6;0;1.3;1.8;2;0;0.34;2.04;0;0.68;0;0.48;1.46;1.12;0;1;1;0;1;0;1;1;1
111;48;4;35;1;0;800;315;512;1;0;2;1;0;4;5;0;0;12.87;0;13.23;0;0;11;11;0;0;0;0;2.9;8.1;2.9;8.1;0;0;0.83;0;1.68;0;0;7.43;7.43;2.3;0;1.8;0;0;5.5;5;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
112;44;4;60;1;0.5;800;311;701;1;1;2;1;2;5;4;12.37;12.37;12.1;12.9;25.17;0;0;0;0;0;0;0;0;0;0;0;0;4.32;4.32;5.4;6.97;5.4;0;0;0;0;0.4;1.3;0.7;0;0;0;0;2.52;0.41;2.04;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
113;48;3;20;1;0;750;501;512;1;0;0;1;1;3;5;0;0;0;0;15.62;0;0;11.92;11.67;0;0;0;0;1.62;10.3;1.37;10.3;0;0;0;0;6.6;0;0;11.77;11.77;0;0;0.2;0;0;5.5;3.4;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
114;48;2;50;1;0.5;810;411;512;1;1;0;2;2;7;5;14.37;15.72;0;0;18.47;14.43;14.43;14.6;14.7;1.73;12.7;1.73;12.7;1.9;12.7;2;12.7;5.4;0;0;0;1.68;6.83;6;6.23;6.23;0;0;0.5;3.2;3.2;5.5;3.4;4.59;1.7;0;0;1.36;1.6;0.88;1.87;2.21;1;1;0;0;1;1;1;1;1
115;48;4;70;0;1;740;120;701;0;1;2;2;1;6;8;0;15.78;17.37;0;33.95;0;26.15;20.03;22.37;0;0;12.15;14;6.03;14;13.27;9.1;0;4.32;4.2;0;4.2;0;2.17;4.2;4.2;0.6;0;1.6;0;1.3;1.9;2;0;0.61;2.04;0;0.68;0;0.48;1.8;1.12;0;1;1;0;1;0;1;1;1
116;44;5;100;0;0.33;800;106;701;0;1;2;2;3;8;3;9.37;9.37;13.42;0;23.87;12.87;13.6;12.3;13.5;2.47;10.4;3.2;10.4;3.2;9.1;4.4;9.1;4.32;4.32;3.6;0;3.6;2.17;2.17;3.6;3.6;0.6;0;1.6;1.3;1.3;1.9;1.8;2.48;0.41;2.04;0;0.68;1.29;0.44;2.48;1.12;1;1;1;0;1;1;1;1;1
117;40;2;104;1;1;835;402;513;1;1;0;1;1;5;1;15.72;0;0;0;24.98;15.95;0;16.52;18.33;4.75;11.2;0;0;5.32;11.2;7.13;11.2;7.2;0;0;0;3.72;6;0;6.6;6.6;0;0;3;3.2;0;5.5;4;5.78;0;0;0;1.36;2.58;0;2.21;2.21;1;0;0;0;1;1;0;1;1
118;44;5;100;0;0.33;800;106;701;0;1;2;2;3;8;3;9.37;9.37;13.42;0;23.87;12.87;13.6;12.3;13.5;2.47;10.4;3.2;10.4;3.2;9.1;4.4;9.1;4.32;4.32;3.6;0;3.6;2.17;2.17;3.6;3.6;0.6;0;1.6;1.3;1.3;1.9;1.8;2.48;0.41;2.04;0;0.68;1.29;0.44;2.48;1.12;1;1;1;0;1;1;1;1;1
119;44;5;80;0;0.5;745;118;701;0;1;3;2;2;8;5;14.32;14.32;17.27;0;30.8;19.25;31.2;17.9;19.6;5.25;14;17.2;14;3.9;14;10.5;9.1;4.32;4.32;6.6;0;6.6;2.17;2.17;6.6;6.6;0.6;0;1.6;1.3;1.3;1.9;2;2.75;0.54;2.04;0;0.68;1.43;0.44;1.46;0.95;1;1;1;0;1;1;1;1;1
120;44;5;80;0;0.5;745;118;701;0;1;3;2;2;8;5;14.32;14.32;17.27;0;30.8;19.25;31.2;17.9;19.6;5.25;14;17.2;14;3.9;14;10.5;9.1;4.32;4.32;6.6;0;6.6;2.17;2.17;6.6;6.6;0.6;0;1.6;1.3;1.3;1.9;2;2.75;0.54;2.04;0;0.68;1.43;0.44;1.46;0.95;1;1;1;0;1;1;1;1;1
121;40;8;180;1;1;830;502;702;0;5;3;4;3;8;5;14.77;14.77;8.62;0;16.27;10.9;14.78;11.6;10.3;4.3;6.6;8.18;6.6;3.7;7.9;3.7;6.6;3.83;3.83;10.5;0;10.5;7.8;7.8;16.43;10.13;0.5;0;0.6;1.3;1.3;1.8;2.1;0.61;0.31;1.19;0;0.61;1.29;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
122;48;4;44;1;0;800;213;110;1;0;0;3;0;2;5;0;0;6.87;0;5.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.48;0;2.4;0;0;0;0;2.3;0;0.1;0;0;0;0;0;0;2.72;0;1.36;0;0;0;0;0;0;1;0;1;0;0;0;0
123;45;4;70;0;0.33;815;317;512;0;1;1;3;3;6;5;0;9.97;13.6;0;18.23;0;20.3;12.52;14;0;0;11;9.3;4.42;8.1;7.8;6.2;0;0;8.03;0;3.97;0;6.72;11.17;12.6;0.6;0;1.1;0;3.2;3.8;4.3;0;1.33;2.72;0;1.36;0;0.88;2.21;2.21;0;1;1;0;1;0;1;1;1
124;40;2;60;1;0.5;845;708;702;1;1;0;1;2;5;4;9.5;9.5;8.08;9.2;17.7;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0.6;7.8;8.63;11.4;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0.68;0.34;1.7;0.44;0.58;0;0;0;0;1;1;1;1;1;0;0;0;0
125;56;2;80;1;0.5;825;317;700;1;1;0;2;2;8;1;18.9;18.9;18.02;0;35.05;20.35;35.87;19.22;21.88;5.25;15.1;20.77;15.1;4.12;15.1;6.78;15.1;1.8;1.8;7.57;0;7.57;4.8;4.8;7.8;7.8;0.4;0;0.7;1.3;1.3;1.7;1.5;0.75;0.37;2.04;0;0.68;1.29;0.44;1.29;1.12;1;1;1;0;1;1;1;1;1
126;56;2;80;1;0.5;825;317;700;1;1;0;2;2;8;1;18.9;18.9;18.02;0;35.05;20.35;35.87;19.22;21.88;5.25;15.1;20.77;15.1;4.12;15.1;6.78;15.1;1.8;1.8;7.57;0;7.57;4.8;4.8;7.8;7.8;0.4;0;0.7;1.3;1.3;1.7;1.5;0.75;0.37;2.04;0;0.68;1.29;0.44;1.29;1.12;1;1;1;0;1;1;1;1;1
127;48;3;35;1;1;830;403;513;1;1;0;1;1;4;5;14.47;0;0;0;20.08;17.62;0;0;19.4;4.02;13.6;0;0;0;0;8.2;11.2;9.6;0;0;0;10.68;8.88;0;0;11.63;0;0;0.7;3.2;0;0;4.3;4.45;0;0;0;1.36;1.97;0;0;2.21;1;0;0;0;1;1;0;0;1
128;48;4;100;1;0.5;815;411;512;1;1;2;1;2;7;8;20.03;18.33;0;0;19.48;15.1;21.27;15.17;15.52;2.4;12.7;8.57;12.7;2.47;12.7;2.82;12.7;7.8;0;0;0;5.88;7.57;6.37;7.08;7.08;0;0;0.5;3.2;3.2;3.8;3.4;5.92;1.46;0;0;1.36;1.84;0.85;2.04;2.21;1;1;0;0;1;1;1;1;1
129;48;4;70;0;0.5;830;501;700;1;1;0;2;2;5;2;0;9.3;10.98;0;16.33;0;10.78;0;13.4;0;0;3.18;7.6;0;0;5.8;7.6;0;0;4.5;0;4.5;0;4.8;0;4.73;0.5;0;0.6;0;1.3;0;2.8;0;0.2;1.7;0;0.68;0;0.44;0;1.12;0;1;1;0;1;0;1;0;1
130;48;3;75;0;0.5;745;404;512;0;1;0;2;2;8;5;14.62;14.22;11.92;0;18.12;12.58;19.42;12.87;12.87;1.18;11.4;8.02;11.4;1.47;11.4;1.47;11.4;5.4;0;16.08;0;4.08;5.77;4.57;6.37;6.37;0.6;0;0.7;3.2;3.2;3.8;3.4;4.15;1.53;2.72;0;1.36;1.77;0.85;2.21;2.21;1;1;1;0;1;1;1;1;1
131;48;3;75;0;0.5;745;404;512;0;1;0;2;2;8;5;14.62;14.22;11.92;0;18.12;12.58;19.42;12.87;12.87;1.18;11.4;8.02;11.4;1.47;11.4;1.47;11.4;5.4;0;16.08;0;4.08;5.77;4.57;6.37;6.37;0.6;0;0.7;3.2;3.2;3.8;3.4;4.15;1.53;2.72;0;1.36;1.77;0.85;2.21;2.21;1;1;1;0;1;1;1;1;1
132;48;5;85;0;0;815;506;107;0;0;0;3;0;3;4;0;0;8.92;6.2;8.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.32;13.43;4.32;0;0;0;0;2.3;3.2;0.1;0;0;0;0;0;0;2.72;0.75;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
133;40;2;120;1;1;750;317;700;1;2;0;2;2;8;9;19.45;19.45;18.43;0;36.92;19.7;29.12;18.5;20.8;4.6;15.1;14.02;15.1;3.4;15.1;5.7;15.1;3.83;3.83;8.1;0;8.1;4.8;4.8;8.33;8.33;0.4;0;0.7;1.3;1.3;1.7;1.5;2.52;0.75;2.04;0;0.68;0.78;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
134;48;4;80;1;0.5;715;501;110;1;1;1;1;2;4;4;13.92;14.38;0;12.3;13.25;0;0;0;0;0;0;0;0;0;0;0;0;0.83;0;0;11.28;12.97;0;0;0;0;0;3.2;0.3;0;0;0;0;3.77;1.22;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
135;44;7;90;1;1;830;121;700;1;2;3;1;2;8;6;18.62;18.62;17.12;0;37.28;21.22;26.57;22.5;25;6.12;15.1;11.47;15.1;7.4;15.1;14.8;10.2;3.83;3.83;11.4;0;11.4;5.1;5.1;11.63;11.63;0.6;0;1.6;1.3;1.3;1.9;2.6;2.58;0.78;2.04;0;0.68;1.53;0.48;2.14;1.12;1;1;1;0;1;1;1;1;1
136;44;7;90;1;1;830;121;700;1;2;3;1;2;8;6;18.62;18.62;17.12;0;37.28;21.22;26.57;22.5;25;6.12;15.1;11.47;15.1;7.4;15.1;14.8;10.2;3.83;3.83;11.4;0;11.4;5.1;5.1;11.63;11.63;0.6;0;1.6;1.3;1.3;1.9;2.6;2.58;0.78;2.04;0;0.68;1.53;0.48;2.14;1.12;1;1;1;0;1;1;1;1;1
137;53;2;65;0;0.5;820;413;700;0;1;0;2;2;8;1;20.57;20.57;25.33;0;34.93;20.6;33.68;21.52;25.98;5.5;15.1;18.58;15.1;6.42;15.1;10.88;15.1;3.83;3.83;8.4;0;9;4.8;4.8;8.63;8.63;0.8;0;1.8;1.3;1.3;2.08;2;2.41;0.68;1.7;0;0.68;1.6;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
138;44;2;40;0;0;825;304;700;1;0;0;1;0;5;4;0;8.98;7.93;7.6;16.48;0;9.65;0;0;0;0;3.35;6.3;0;0;0;0;0;3.83;4.43;8.63;4.43;0;4.8;0;0;0.3;1.3;0.2;0;1.3;0;0;0;0.27;2.04;0.44;0.68;0;0.44;0;0;0;1;1;1;1;0;1;0;0
139;50;1;200;1;1;840;311;513;1;1;0;1;1;6;5;13.43;0;11.62;0;17.9;10.93;0;10.97;11.33;2.83;8.1;0;0;2.87;8.1;3.23;8.1;5.4;0;5.17;0;5.17;8.88;0;13.08;13.08;2.3;0;0.2;3.2;0;5.5;5.9;2.86;0;2.72;0;1.36;1.94;0;2.21;2.21;1;0;1;0;1;1;0;1;1
140;40;5;70;1;1;800;120;700;0;2;2;2;2;8;5;18.32;18.32;23.13;0;37.88;22.33;37.75;22.27;25.13;7.23;15.1;22.65;15.1;7.17;15.1;14.93;10.2;3.83;3.83;5.77;0;5.77;4.8;4.8;6;6;0.6;0;1.6;1.3;1.3;1.9;2;2.82;0.71;2.04;0;0.68;1.56;0.48;1.63;1.12;1;1;1;0;1;1;1;1;1
141;48;2;65;0;1;815;502;113;1;1;0;2;1;3;5;0;12.83;0;10.3;13.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0.72;0;9.6;3.72;0;0;0;0;0;3.2;0.2;0;0;0;0;0;1.29;0;0.85;1.36;0;0;0;0;0;1;0;1;1;0;0;0;0
142;40;5;100;1;0.5;800;322;700;1;1;3;1;2;8;9;20.3;20.3;19.43;0;37.52;20.52;23.53;19.4;22.8;5.42;15.1;8.43;15.1;4.3;15.1;7.7;15.1;3.83;3.83;6;0;6;4.8;4.8;6.23;6.23;1;0;0.5;1.3;1.3;2.3;1.6;2.62;0.61;2.04;0;0.68;1.53;0.51;1.5;1.16;1;1;1;0;1;1;1;1;1
143;40;5;100;1;0.5;800;322;700;1;1;3;1;2;8;9;20.3;20.3;19.43;0;37.52;20.52;23.53;19.4;22.8;5.42;15.1;8.43;15.1;4.3;15.1;7.7;15.1;3.83;3.83;6;0;6;4.8;4.8;6.23;6.23;1;0;0.5;1.3;1.3;2.3;1.6;2.62;0.61;2.04;0;0.68;1.53;0.51;1.5;1.16;1;1;1;0;1;1;1;1;1
144;50;4;50;1;1;845;500;700;1;1;1;1;1;8;1;10.35;10.35;9.87;0;13.88;7.08;11.88;7.9;7;0.78;6.3;5.58;6.3;5.6;2.3;0.7;6.3;3.83;3.83;3.72;0;3.72;4.8;4.8;7.43;7.43;0.5;0;0.9;1.3;1.3;1.8;2.5;1.77;0.2;1.7;0;0.58;1.22;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
145;44;4;23;0;0;645;401;512;1;0;0;1;0;3;5;0;0;0;0;14.72;0;0;13.1;13.4;0;0;0;0;2.8;10.3;3.1;10.3;0;0;0;0;11.17;0;0;8.88;8.88;0;0;0.2;0;0;5.5;4;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
146;50;4;50;1;1;845;500;700;1;1;1;1;1;8;1;10.35;10.35;9.87;0;13.88;7.08;11.88;7.9;7;0.78;6.3;5.58;6.3;5.6;2.3;0.7;6.3;3.83;3.83;3.72;0;3.72;4.8;4.8;7.43;7.43;0.5;0;0.9;1.3;1.3;1.8;2.5;1.77;0.2;1.7;0;0.58;1.22;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
147;50;5;50;1;0.5;740;403;512;1;1;2;2;2;8;5;11.75;13.22;10.28;0;18.57;13.82;13.82;15.65;16.25;2.42;11.4;2.42;11.4;2.95;12.7;4.85;11.4;6.97;0;9.97;0;2.03;7.2;6;9;9;0.6;0;0.8;3.2;3.2;3.8;4.2;3.6;1.46;2.72;0;1.36;2.24;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
148;44;3;36;0;1;750;412;512;0;1;1;2;1;4;5;0;0;20.05;0;27.18;0;0;17.9;18.18;0;0;0;0;5.2;12.7;5.48;12.7;0;0;12;0;12;0;0;7.92;7.92;2.3;0;0.3;0;0;5.5;3.8;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
149;40;2;62;1;0.5;815;121;700;1;1;0;2;2;7;1;16.02;0;23.43;0;37.62;20.78;22;22.5;25;5.68;15.1;6.9;15.1;7.4;15.1;14.8;10.2;4.2;0;11.63;0;11.63;7.8;7.8;11.88;11.88;0.6;0;1.6;1.3;1.3;1.9;2.6;3.47;0;2.04;0;0.68;1.63;0.48;1.46;1.12;1;0;1;0;1;1;1;1;1
150;44;7;31;1;0.5;755;502;113;1;1;4;1;2;4;5;11.02;12.42;0;11.4;14.05;0;0;0;0;0;0;0;0;0;0;0;0;5.77;0;0;9.6;5.77;0;0;0;0;0;3.2;0.2;0;0;0;0;2.92;1.33;0;0.85;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
