ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
282;48;3;90.00;0;1.00;810;409;701;1;2;0;2;2;8;5;17.38;17.38;19.43;0.00;28.92;16.70;22.77;15.92;17.72;2.70;14.00;8.77;14.00;1.92;14.00;3.72;14.00;13.50;13.50;6.30;0.00;3.78;9.37;9.37;8.70;8.70;0.80;0.00;3.20;1.30;1.30;2.08;1.70;4.49;0.54;1.70;0.00;0.61;1.29;0.44;1.63;1.05;1;1;1;0;1;1;1;1;1
283;48;5;110.00;1;1.00;810;508;512;1;1;3;2;1;4;4;4.67;0.00;3.70;3.70;7.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.52;0.00;9.23;2.77;2.77;0.00;0.00;0.00;0.00;0.40;3.20;0.70;0.00;0.00;0.00;0.00;1.16;0.00;2.72;0.85;1.36;0.00;0.00;0.00;0.00;1;0;1;1;1;0;0;0;0
284;48;2;30.00;0;1.00;740;413;701;1;1;1;1;1;8;6;20.52;20.52;25.40;0.00;35.47;19.87;39.68;21.58;26.63;10.77;9.10;30.58;9.10;7.58;14.00;12.63;14.00;9.72;9.72;5.82;0.00;5.93;8.10;8.10;8.33;8.33;0.80;0.00;1.80;1.30;1.30;2.08;2.00;3.06;0.51;1.70;0.00;0.68;1.67;0.48;1.29;1.05;1;1;1;0;1;1;1;1;1
285;48;3;80.00;0;1.00;815;129;701;0;1;0;1;1;7;3;16.88;16.88;21.30;0.00;26.95;19.80;21.72;0.00;26.80;5.80;14.00;7.72;14.00;0.00;0.00;17.70;9.10;9.72;9.72;8.70;0.00;8.70;7.80;7.80;0.00;8.33;1.50;0.00;4.60;1.30;1.30;0.00;3.80;3.30;0.65;2.04;0.00;0.68;1.60;0.48;0.00;1.12;1;1;1;0;1;1;1;0;1
286;48;3;120.00;0;0.50;825;503;701;0;1;0;3;2;8;5;13.35;13.35;12.12;0.00;22.47;14.87;21.33;12.80;17.80;5.77;9.10;12.23;9.10;3.70;9.10;8.70;9.10;9.72;9.72;5.03;0.00;6.12;7.80;7.80;12.23;12.23;0.50;0.00;0.60;1.30;1.30;1.80;1.80;2.75;0.34;1.70;0.00;0.68;1.39;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
287;45;4;44.00;0;0.50;720;419;514;0;1;2;2;2;7;1;20.92;20.92;0.00;0.00;29.00;18.98;32.73;19.13;19.93;4.48;14.50;18.23;14.50;4.63;14.50;5.43;14.50;4.80;0.00;0.00;0.00;9.37;3.97;2.77;3.48;3.48;0.00;0.00;0.30;3.20;3.20;4.00;3.80;4.45;1.87;0.00;0.00;1.36;2.38;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
288;60;4;60.00;1;0.00;700;314;115;1;0;2;2;0;3;4;0.00;0.00;8.43;9.88;10.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.80;8.40;18.12;0.00;0.00;0.00;0.00;2.30;3.20;0.20;0.00;0.00;0.00;0.00;0.00;0.00;2.72;0.75;1.36;0.00;0.00;0.00;0.00;0;0;1;1;1;0;0;0;0
289;48;2;130.00;0;1.00;800;322;701;0;2;0;2;2;8;6;19.65;19.65;18.20;0.00;36.07;18.28;22.07;18.30;21.70;7.88;10.40;11.67;10.40;4.30;14.00;7.70;14.00;13.32;13.32;9.00;0.00;9.12;9.48;9.48;11.52;11.52;1.00;0.00;0.50;1.30;1.30;2.30;1.60;4.25;0.44;2.04;0.00;0.61;1.50;0.48;1.29;1.05;1;1;1;0;1;1;1;1;1
290;45;3;84.00;0;0.00;825;318;101;0;0;0;1;1;3;4;0.00;14.27;0.00;11.10;14.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.00;1.92;0.00;0.00;0.00;0.00;0.00;3.20;0.20;0.00;0.00;0.00;0.00;0.00;1.19;0.00;0.75;2.72;0.00;0.00;0.00;0.00;0;1;0;1;1;0;0;0;0
291;48;3;130.00;0;0.50;815;325;701;0;1;0;2;2;8;7;20.98;20.98;20.42;0.00;37.87;20.32;20.93;20.30;23.20;7.42;12.90;8.03;12.90;6.30;14.00;9.20;14.00;9.72;9.72;4.80;0.00;7.20;7.80;7.80;7.32;7.32;1.00;0.00;4.80;1.30;1.30;2.30;2.60;4.15;1.05;2.04;0.00;0.68;1.97;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
292;45;4;80.00;1;1.00;740;414;511;1;1;2;2;1;6;6;18.92;0.00;15.93;0.00;23.25;18.17;0.00;16.08;17.97;10.87;7.30;0.00;0.00;4.18;11.90;6.07;11.90;5.40;0.00;12.23;0.00;12.23;4.08;0.00;11.28;11.28;1.30;0.00;1.30;3.20;0.00;4.50;3.50;6.26;0.00;2.72;0.00;1.70;4.56;0.00;2.21;2.21;1;0;1;0;1;1;0;1;1
293;48;2;200.00;0;1.00;750;503;701;1;1;1;1;1;8;3;14.37;14.37;12.23;0.00;24.93;14.57;19.17;12.80;17.80;5.47;9.10;10.07;9.10;3.70;9.10;8.70;9.10;9.72;9.72;4.80;0.00;4.92;7.80;7.80;10.68;10.68;0.50;0.00;0.60;1.30;1.30;1.80;1.80;2.79;0.37;1.70;0.00;0.68;1.39;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
294;45;3;35.00;0;0.00;740;402;511;1;0;0;2;0;3;8;0.00;0.00;0.00;0.00;19.33;0.00;0.00;15.05;16.25;0.00;0.00;0.00;0.00;6.55;8.50;6.75;9.50;0.00;0.00;0.00;0.00;3.37;0.00;0.00;4.43;4.43;0.00;0.00;2.00;0.00;0.00;4.00;4.00;0.00;0.00;0.00;0.00;1.36;0.00;0.00;2.04;2.21;0;0;0;0;1;0;0;1;1
295;48;2;100.00;1;0.50;845;330;701;1;1;0;1;2;9;4;13.33;13.33;9.97;10.40;22.97;11.78;15.78;10.92;11.17;1.38;10.40;5.38;10.40;0.52;10.40;0.77;10.40;9.72;9.72;6.83;15.48;6.97;7.80;7.80;9.37;9.37;0.40;1.30;0.60;1.30;1.30;1.70;1.90;2.79;0.37;1.70;0.44;0.68;1.16;0.44;1.46;1.12;1;1;1;1;1;1;1;1;1
296;48;3;150.00;1;0.50;830;404;701;0;1;0;3;2;7;2;0.00;9.42;10.48;0.00;16.12;13.28;26.58;11.90;11.32;5.48;7.80;18.78;7.80;4.10;7.80;3.52;7.80;0.00;0.72;6.12;0.00;6.23;7.80;7.80;10.80;10.80;0.50;0.00;0.60;1.30;1.30;1.80;2.10;0.00;0.27;1.70;0.00;0.68;1.22;0.44;1.46;1.05;0;1;1;0;1;1;1;1;1
297;48;6;150.00;0;0.25;800;410;701;0;1;3;2;4;7;8;0.00;19.48;21.68;0.00;32.53;18.62;27.75;17.88;19.93;4.62;14.00;13.75;14.00;3.88;14.00;5.93;14.00;0.00;13.50;6.60;0.00;6.72;9.37;9.37;9.00;9.00;0.80;0.00;0.90;1.30;1.30;2.08;4.30;0.00;0.75;1.70;0.00;0.68;1.46;0.48;1.29;1.05;0;1;1;0;1;1;1;1;1
298;48;4;200.00;1;0.50;830;322;701;1;1;0;1;2;8;6;19.47;19.47;15.73;0.00;29.80;19.00;24.23;18.30;21.70;11.20;7.80;16.43;7.80;4.30;14.00;7.70;14.00;13.50;13.50;10.20;0.00;10.32;11.17;11.17;12.60;12.60;1.00;0.00;0.50;1.30;1.30;2.30;1.60;3.91;0.95;2.04;0.00;0.61;2.18;0.51;1.29;1.05;1;1;1;0;1;1;1;1;1
299;48;2;55.00;1;0.50;800;513;701;0;1;0;1;2;7;6;24.03;24.03;17.40;0.00;32.87;18.65;20.12;18.10;0.00;12.15;6.50;13.62;6.50;4.10;14.00;0.00;0.00;13.50;13.50;7.20;0.00;7.32;9.67;9.67;9.60;0.00;0.50;0.00;1.60;1.30;1.30;1.80;0.00;3.50;0.75;1.70;0.00;0.61;1.73;0.51;1.46;0.00;1;1;1;0;1;1;1;1;0
300;48;4;140.00;1;0.50;810;408;701;1;1;0;1;2;9;4;14.68;14.68;15.67;12.90;25.67;14.98;26.05;12.20;13.60;2.08;12.90;13.15;12.90;1.80;10.40;3.20;10.40;10.32;10.32;10.20;13.92;7.43;4.08;4.08;7.92;7.92;0.80;1.30;0.30;1.30;1.30;2.08;1.90;2.48;0.20;1.70;0.44;0.68;1.12;0.44;1.46;1.12;1;1;1;1;1;1;1;1;1
301;40;2;50.00;0;0.00;805;314;511;0;0;0;2;1;4;5;0.00;0.00;0.00;8.50;10.40;0.00;0.00;9.38;9.85;0.00;0.00;0.00;0.00;2.08;7.30;2.55;7.30;0.00;0.00;0.00;15.60;10.80;0.00;0.00;7.57;7.57;0.00;3.20;0.20;0.00;0.00;3.80;3.30;0.00;0.00;0.00;0.85;1.36;0.00;0.00;2.21;2.21;0;0;0;1;1;0;0;1;1
302;45;5;25.00;1;0.00;730;207;512;1;0;0;1;0;3;4;0.00;0.00;0.00;3.70;6.97;0.00;0.00;0.00;6.50;0.00;0.00;0.00;0.00;0.00;0.00;2.80;3.70;0.00;0.00;0.00;11.88;1.92;0.00;0.00;0.00;2.88;0.00;3.20;5.00;0.00;0.00;0.00;3.70;0.00;0.00;0.00;0.85;1.36;0.00;0.00;0.00;2.21;0;0;0;1;1;0;0;0;1
303;40;8;220.00;1;0.33;830;409;702;0;2;1;5;6;6;9;0.00;14.60;16.08;0.00;21.73;0.00;23.98;14.67;16.43;0.00;0.00;11.18;12.80;1.87;12.80;3.63;12.80;0.00;5.28;8.77;0.00;8.88;0.00;3.48;4.92;4.92;0.80;0.00;0.90;0.00;1.30;2.08;1.70;0.00;0.48;1.70;0.00;0.68;0.00;0.44;1.46;1.12;0;1;1;0;1;0;1;1;1
304;48;5;70.00;0;0.66;815;311;30;0;2;0;3;3;4;4;0.00;13.60;12.32;12.90;25.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.68;8.93;14.22;9.07;0.00;0.00;0.00;0.00;0.40;1.30;0.70;0.00;0.00;0.00;0.00;0.00;0.51;2.04;0.44;0.61;0.00;0.00;0.00;0.00;0;1;1;1;1;0;0;0;0
305;40;4;50.00;1;1.00;810;501;513;1;1;1;2;1;3;4;0.00;0.00;0.00;11.20;18.70;0.00;13.08;0.00;0.00;0.00;0.00;1.88;11.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.12;4.57;0.00;5.77;0.00;0.00;0.00;3.20;0.70;0.00;3.20;0.00;0.00;0.00;0.00;0.00;0.75;1.36;0.00;0.75;0.00;0.00;0;0;0;1;1;0;1;0;0
306;48;6;120.00;0;0.50;800;506;701;0;1;2;3;2;6;9;0.00;18.18;14.97;0.00;28.80;0.00;15.87;13.90;15.70;0.00;0.00;5.47;10.40;3.50;10.40;5.30;10.40;0.00;7.68;6.42;0.00;6.53;0.00;9.48;10.02;10.02;0.50;0.00;0.60;0.00;1.30;1.80;2.00;0.00;0.27;1.70;0.00;0.61;0.00;0.44;1.46;1.12;0;1;1;0;1;0;1;1;1
307;44;2;5.00;1;0.00;800;411;510;1;0;0;1;0;4;4;0.00;0.00;0.00;11.10;18.10;0.00;0.00;13.57;13.92;0.00;0.00;0.00;0.00;2.47;11.10;2.82;11.10;0.00;0.00;0.00;26.40;7.20;0.00;0.00;9.97;9.97;0.00;2.00;1.10;0.00;0.00;4.30;2.20;0.00;0.00;0.00;0.37;1.36;0.00;0.00;1.73;1.73;0;0;0;1;1;0;0;1;1
308;38;4;46.00;1;0.00;800;418;512;1;0;2;1;0;4;8;0.00;0.00;0.00;11.40;18.13;0.00;0.00;14.52;14.57;0.00;0.00;0.00;0.00;3.12;11.40;3.17;11.40;0.00;0.00;0.00;25.68;0.60;0.00;0.00;6.97;6.97;0.00;3.20;1.10;0.00;0.00;5.50;4.10;0.00;0.00;0.00;0.85;1.36;0.00;0.00;1.87;2.21;0;0;0;1;1;0;0;1;1
309;72;3;20.00;1;0.50;700;314;513;1;1;1;2;2;9;4;11.13;11.13;9.02;7.70;12.47;12.43;26.02;12.48;12.02;2.23;10.20;15.82;10.20;2.28;10.20;3.02;9.00;0.37;0.37;6.72;35.17;6.72;5.77;4.57;6.48;6.48;2.30;2.00;0.20;3.20;3.20;5.50;3.30;2.35;1.16;2.72;0.37;1.36;1.73;0.85;2.21;2.21;1;1;1;1;1;1;1;1;1
310;48;7;300.00;1;0.60;845;111;701;0;3;4;5;5;6;6;15.18;15.18;0.00;0.00;0.00;18.40;28.00;18.15;20.37;6.70;11.70;16.30;11.70;4.15;14.00;6.37;14.00;10.80;10.80;0.00;0.00;0.00;3.37;3.37;7.20;7.20;0.00;0.00;0.00;1.30;1.30;1.70;3.00;3.37;0.65;0.00;0.00;0.00;1.63;0.48;1.46;1.05;1;1;0;0;0;1;1;1;1
311;44;6;73.00;0;0.50;730;500;101;1;1;3;2;2;4;4;16.47;16.47;0.00;14.50;16.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.40;0.00;0.00;7.80;7.20;0.00;0.00;0.00;0.00;0.00;3.20;0.50;0.00;0.00;0.00;0.00;4.45;1.73;0.00;0.75;2.72;0.00;0.00;0.00;0.00;1;1;0;1;1;0;0;0;0
312;45;3;160.00;0;0.50;740;310;514;0;1;1;2;2;6;1;11.05;11.05;0.00;9.00;13.37;9.97;14.55;0.00;0.00;0.97;9.00;5.55;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.80;1.92;3.97;2.77;0.00;0.00;0.00;3.20;0.70;3.20;3.20;0.00;0.00;1.67;0.85;0.00;0.75;1.36;1.56;0.75;0.00;0.00;1;1;0;1;1;1;1;0;0
313;60;5;180.00;0;1.00;730;501;511;0;1;1;3;1;6;4;0.00;11.68;0.00;9.50;12.18;0.00;32.07;11.65;10.93;0.00;0.00;23.57;8.50;2.15;9.50;1.43;9.50;0.00;0.00;0.00;20.17;19.57;0.00;4.32;6.23;10.92;0.00;3.20;0.20;0.00;3.20;3.60;3.40;0.00;1.29;0.00;0.75;1.36;0.00;0.75;1.94;2.11;0;1;0;1;1;0;1;1;1
314;48;5;155.00;1;0.50;830;122;701;1;1;3;1;2;8;6;16.40;16.40;15.42;0.00;36.82;20.93;32.02;16.97;35.20;9.23;11.70;20.32;11.70;2.97;14.00;21.20;14.00;8.40;8.40;10.68;0.00;10.68;5.63;5.63;12.00;12.00;1.00;0.00;2.80;1.30;1.30;2.30;2.90;4.79;0.71;2.04;0.00;0.68;1.50;0.48;1.63;1.05;1;1;1;0;1;1;1;1;1
315;45;5;8.50;0;0.00;700;501;511;1;0;0;2;0;4;5;0.00;0.00;0.00;9.50;14.30;0.00;0.00;11.22;11.02;0.00;0.00;0.00;0.00;1.72;9.50;1.52;9.50;0.00;0.00;0.00;25.32;3.60;0.00;0.00;11.17;11.17;0.00;3.20;0.20;0.00;0.00;3.80;3.40;0.00;0.00;0.00;0.85;1.36;0.00;0.00;2.21;2.21;0;0;0;1;1;0;0;1;1
316;45;3;83.00;1;0.00;830;411;511;1;0;0;2;2;7;4;0.00;14.33;17.48;11.10;23.65;0.00;14.63;13.80;13.90;0.00;0.00;2.73;11.90;1.90;11.90;2.00;11.90;0.00;0.37;6.23;26.63;2.63;0.00;7.32;8.03;8.03;1.30;2.00;1.30;0.00;3.20;4.50;3.40;0.00;1.94;2.72;0.37;1.36;0.00;0.78;2.11;2.11;0;1;1;1;1;0;1;1;1
317;60;5;160.00;1;0.66;815;111;703;1;2;3;2;3;8;9;10.52;10.52;12.98;0.00;24.63;15.70;16.90;15.30;17.30;4.10;11.60;5.30;11.60;3.70;11.60;5.70;11.60;0.00;0.00;13.80;0.00;13.80;5.77;5.77;5.77;5.77;0.60;0.00;0.80;1.30;1.30;1.90;3.00;0.92;0.44;2.04;0.00;0.68;1.43;0.44;1.46;1.22;1;1;1;0;1;1;1;1;1
318;45;2;30.00;1;0.00;830;404;511;1;0;0;2;2;4;5;0.00;0.00;0.00;10.60;18.25;0.00;0.00;12.48;12.68;0.00;0.00;0.00;0.00;1.88;10.60;2.08;10.60;0.00;0.00;0.00;19.08;3.12;0.00;0.00;8.03;8.03;0.00;3.20;0.20;0.00;0.00;4.50;3.40;0.00;0.00;0.00;0.85;1.36;0.00;0.00;1.87;2.21;0;0;0;1;1;0;0;1;1
319;48;3;60.00;1;1.00;810;413;703;0;1;0;2;1;8;9;16.37;16.37;22.88;0.00;33.53;17.48;35.35;18.90;23.80;5.88;11.60;23.75;11.60;7.30;11.60;12.20;11.60;0.00;0.00;3.72;0.00;3.72;5.77;5.77;5.52;5.52;0.80;0.00;1.80;1.30;1.30;2.08;2.00;1.90;0.95;1.70;0.00;0.68;1.87;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
320;58;5;108.00;1;1.00;805;411;513;1;2;3;1;2;7;1;17.48;17.48;0.00;0.00;18.22;16.23;24.50;16.30;16.77;2.63;13.60;10.90;13.60;2.70;13.60;3.17;13.60;2.40;0.00;0.00;0.00;7.32;4.57;3.37;3.97;3.97;0.00;0.00;0.50;3.20;3.20;4.50;3.40;4.73;1.50;0.00;0.00;1.36;1.84;0.85;1.87;2.21;1;1;0;0;1;1;1;1;1
321;48;5;55.00;1;0.00;815;306;511;1;0;2;1;1;5;5;0.00;0.00;6.00;6.40;8.23;0.00;16.48;0.00;10.12;0.00;0.00;10.08;6.40;0.00;0.00;4.72;5.40;0.00;0.00;6.72;15.83;2.52;0.00;2.40;0.00;3.83;0.40;3.20;0.70;0.00;3.20;0.00;3.50;0.00;0.00;1.36;0.85;1.36;0.00;0.88;0.00;2.21;0;0;1;1;1;0;1;0;1
322;55;2;100.00;1;0.50;930;404;701;1;1;0;1;2;8;1;7.40;7.40;10.13;0.00;17.98;12.03;20.42;10.58;11.08;4.23;7.80;12.62;7.80;2.78;7.80;3.28;7.80;7.20;7.20;3.53;0.00;3.67;3.00;3.00;2.63;2.63;0.50;0.00;0.60;1.30;1.30;1.80;2.10;0.65;0.34;1.70;0.00;0.61;1.22;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
323;60;5;180.00;0;0.50;820;305;702;0;2;1;3;4;4;4;0.00;5.92;5.67;5.20;13.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.28;2.63;4.68;2.77;0.00;0.00;0.00;0.00;0.30;1.30;0.10;0.00;0.00;0.00;0.00;0.00;0.17;1.70;0.44;0.61;0.00;0.00;0.00;0.00;0;1;1;1;1;0;0;0;0
324;42;6;120.00;1;1.00;750;404;513;1;2;3;2;2;5;4;14.08;14.08;0.00;12.30;13.32;13.43;0.00;0.00;0.00;1.13;12.30;0.00;0.00;0.00;0.00;0.00;0.00;1.80;0.00;0.00;13.20;12.72;4.57;0.00;0.00;0.00;0.00;3.20;0.20;3.20;0.00;0.00;0.00;6.36;1.46;0.00;0.75;1.36;1.67;0.00;0.00;0.00;1;1;0;1;1;1;0;0;0
325;48;5;60.00;1;0.50;750;314;513;1;1;3;1;2;9;4;12.52;12.52;12.22;10.20;12.07;12.52;25.77;11.13;11.63;2.32;10.20;15.57;10.20;2.13;9.00;2.63;9.00;1.80;0.00;6.48;15.60;7.32;4.57;3.37;3.97;3.97;2.30;3.20;0.20;3.20;3.20;5.50;3.30;3.20;1.09;2.72;0.75;1.36;1.53;0.75;2.11;2.11;1;1;1;1;1;1;1;1;1
326;44;3;90.00;0;1.00;750;315;700;0;2;0;2;2;6;9;0.00;18.78;23.77;0.00;34.28;0.00;29.25;19.73;21.20;0.00;0.00;14.15;15.10;4.63;15.10;6.10;15.10;0.00;7.80;5.52;0.00;5.63;0.00;2.52;5.88;4.57;0.80;0.00;0.90;0.00;1.30;2.08;1.50;0.00;0.82;1.70;0.00;0.68;0.00;0.48;1.46;1.12;0;1;1;0;1;0;1;1;1
327;45;2;20.00;0;0.00;710;314;511;1;0;0;2;0;4;4;0.00;0.00;0.00;7.30;9.23;0.00;0.00;9.22;9.62;0.00;0.00;0.00;0.00;1.92;7.30;2.32;7.30;0.00;0.00;0.00;19.08;11.03;0.00;0.00;6.23;6.23;0.00;3.20;0.20;0.00;0.00;3.70;3.30;0.00;0.00;0.00;0.85;1.36;0.00;0.00;2.21;2.21;0;0;0;1;1;0;0;1;1
328;50;3;50.00;1;0.00;825;501;511;0;0;0;2;1;4;5;0.00;0.00;0.00;10.60;18.00;0.00;0.00;12.83;12.25;0.00;0.00;0.00;0.00;2.23;10.60;2.75;9.50;0.00;0.00;0.00;21.72;3.12;0.00;0.00;8.03;8.03;0.00;3.20;0.20;0.00;0.00;3.70;3.40;0.00;0.00;0.00;0.85;1.36;0.00;0.00;2.04;2.21;0;0;0;1;1;0;0;1;1
329;50;6;200.00;1;0.50;830;113;702;1;1;5;2;2;8;6;14.78;14.78;11.87;0.00;29.87;17.32;18.82;17.30;21.47;5.62;11.70;7.12;11.70;4.50;12.80;8.67;12.80;3.00;3.00;7.20;0.00;7.32;3.60;3.60;7.43;7.43;0.60;0.00;0.80;1.30;1.30;1.90;2.10;3.60;0.78;2.04;0.00;0.68;1.70;0.48;1.63;1.05;1;1;1;0;1;1;1;1;1
330;48;5;40.00;1;0.00;730;520;700;1;0;1;3;0;4;5;0.00;0.00;24.63;0.00;41.87;0.00;0.00;24.90;30.40;0.00;0.00;0.00;0.00;9.80;15.10;15.30;15.10;0.00;0.00;9.00;0.00;9.12;0.00;0.00;8.63;8.63;0.50;0.00;1.60;0.00;0.00;1.80;2.60;0.00;0.00;1.70;0.00;0.68;0.00;0.00;1.46;1.12;0;0;1;0;1;0;0;1;1
331;44;2;12.00;1;0.00;640;315;511;1;0;0;1;0;3;5;0.00;0.00;0.00;0.00;13.15;0.00;0.00;11.68;12.35;0.00;0.00;0.00;0.00;4.38;7.30;5.05;7.30;0.00;0.00;0.00;0.00;5.77;0.00;0.00;5.52;5.52;0.00;0.00;1.80;0.00;0.00;3.80;5.00;0.00;0.00;0.00;0.00;1.36;0.00;0.00;2.21;2.21;0;0;0;0;1;0;0;1;1
332;48;3;90.00;0;1.00;815;418;512;1;1;1;1;1;3;5;0.00;0.00;0.00;0.00;18.15;0.00;0.00;14.83;15.02;0.00;0.00;0.00;0.00;3.43;11.40;3.62;11.40;0.00;0.00;0.00;0.00;2.17;0.00;0.00;3.23;3.23;0.00;0.00;1.10;0.00;0.00;3.80;4.10;0.00;0.00;0.00;0.00;1.36;0.00;0.00;2.21;2.21;0;0;0;0;1;0;0;1;1
333;40;1;50.00;1;1.00;830;708;700;1;1;0;1;1;5;4;11.72;11.72;9.12;10.20;20.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.52;2.52;3.60;3.00;3.72;0.00;0.00;0.00;0.00;0.30;1.30;0.20;0.00;0.00;0.00;0.00;1.33;0.31;1.70;0.44;0.61;0.00;0.00;0.00;0.00;1;1;1;1;1;0;0;0;0
334;45;3;80.00;1;0.50;825;401;700;1;1;1;2;2;4;4;7.12;0.00;8.67;6.30;15.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;5.17;6.60;5.28;0.00;0.00;0.00;0.00;0.80;1.30;0.90;0.00;0.00;0.00;0.00;1.80;0.00;1.70;0.44;0.61;0.00;0.00;0.00;0.00;1;0;1;1;1;0;0;0;0
335;40;3;45.00;0;0.50;800;704;700;0;1;0;3;2;3;4;0.00;0.00;6.67;4.68;10.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.70;4.32;2.82;0.00;0.00;0.00;0.00;0.20;1.30;0.10;0.00;0.00;0.00;0.00;0.00;0.00;1.70;0.44;0.61;0.00;0.00;0.00;0.00;0;0;1;1;1;0;0;0;0
336;40;2;50.00;0;0.50;800;124;700;1;1;0;2;2;8;7;12.72;12.72;15.37;0.00;20.47;15.22;15.50;16.70;18.10;5.02;10.20;7.90;7.60;1.60;15.10;3.00;15.10;6.00;6.00;6.48;0.00;9.60;4.32;4.32;4.08;4.08;1.50;0.00;4.60;1.30;1.30;2.80;2.10;2.99;0.48;2.04;0.00;0.68;1.53;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
337;45;4;130.00;0;0.66;800;404;700;1;2;0;2;3;8;6;9.08;9.08;11.60;0.00;20.92;13.52;15.80;10.85;11.22;3.32;10.20;5.60;10.20;1.97;8.88;2.33;8.88;6.00;6.00;5.17;0.00;3.23;4.62;4.62;3.48;3.48;0.80;0.00;0.90;1.30;1.30;2.08;2.10;2.82;0.41;1.70;0.00;0.61;1.05;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
338;48;5;110.00;1;0.50;735;113;702;1;1;3;1;2;8;1;13.60;13.60;17.33;0.00;33.77;18.83;19.75;20.20;23.30;6.03;12.80;6.95;12.80;7.40;12.80;10.50;12.80;4.43;4.43;4.20;0.00;4.32;5.63;5.63;5.40;5.40;0.60;0.00;1.30;1.30;1.30;1.90;2.10;5.27;0.75;2.04;0.00;0.61;1.77;0.48;1.63;1.05;1;1;1;0;1;1;1;1;1
339;48;6;100.00;1;0.75;800;600;701;0;3;0;2;4;8;1;12.27;12.27;16.23;0.00;28.28;12.57;13.57;13.60;13.10;4.77;7.80;5.77;7.80;4.50;9.10;5.30;7.80;7.08;7.08;5.88;0.00;3.97;4.57;4.57;6.48;4.43;1.00;0.00;1.30;1.30;1.30;2.30;2.10;3.43;0.34;1.53;0.00;0.61;1.43;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
340;44;4;96.00;1;0.33;820;501;700;1;1;2;1;3;9;4;10.58;10.58;10.33;6.30;17.72;7.30;16.72;10.12;13.40;1.00;6.30;10.42;6.30;2.52;7.60;5.80;7.60;0.00;0.00;1.80;18.48;1.92;2.88;2.88;7.08;7.08;0.50;1.30;0.90;1.30;1.30;1.80;2.80;0.41;0.20;1.70;0.44;0.68;1.22;0.44;1.46;1.05;1;1;1;1;1;1;1;1;1
341;55;4;60.00;1;0.00;810;320;700;1;0;2;1;0;4;8;0.00;0.00;21.62;0.00;38.92;0.00;0.00;21.67;25.27;0.00;0.00;0.00;0.00;6.57;15.10;10.17;15.10;0.00;0.00;3.60;0.00;3.72;0.00;0.00;1.80;3.97;0.60;0.00;1.00;0.00;0.00;1.90;1.90;0.00;0.00;2.04;0.00;0.68;0.00;0.00;1.46;1.05;0;0;1;0;1;0;0;1;1
342;44;5;120.00;1;0.66;730;320;700;1;2;3;1;3;8;1;18.48;18.48;19.93;0.00;31.63;22.10;27.77;21.07;24.82;7.00;15.10;12.67;15.10;5.97;15.10;9.72;15.10;0.00;0.00;3.60;0.00;11.17;2.52;2.52;3.97;3.97;0.60;0.00;1.00;1.30;1.30;1.90;1.90;1.67;0.82;2.04;0.00;0.68;1.77;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
